Q	H	num	q1	q2	q3	q4	n1	n2	n3	n4	η
86.5	58.5	1	86.5	0.0	0.0	0.0	1853.84	0.00	0.00	0.00	0.00%
86.5	58.5	2	43.2	43.2	0.0	0.0	668.72	668.72	0.00	0.00	0.00%
86.5	58.5	3	28.8	28.8	28.8	0.0	437.07	437.07	437.07	0.00	0.00%
86.5	58.5	4	21.6	21.6	21.6	21.6	355.03	355.03	355.03	355.03	0.00%
86.5	59.0	1	86.5	0.0	0.0	0.0	1852.59	0.00	0.00	0.00	0.00%
86.5	59.0	2	43.2	43.2	0.0	0.0	668.80	668.80	0.00	0.00	0.00%
86.5	59.0	3	28.8	28.8	28.8	0.0	437.55	437.55	437.55	0.00	0.00%
86.5	59.0	4	21.6	21.6	21.6	21.6	355.70	355.70	355.70	355.70	0.00%
86.5	59.5	1	86.5	0.0	0.0	0.0	1851.33	0.00	0.00	0.00	0.00%
86.5	59.5	2	43.2	43.2	0.0	0.0	668.86	668.86	0.00	0.00	0.00%
86.5	59.5	3	28.8	28.8	28.8	0.0	438.02	438.02	438.02	0.00	0.00%
86.5	59.5	4	21.6	21.6	21.6	21.6	356.36	356.36	356.36	356.36	0.00%
86.5	60.0	1	86.5	0.0	0.0	0.0	1850.06	0.00	0.00	0.00	0.00%
86.5	60.0	2	43.2	43.2	0.0	0.0	668.93	668.93	0.00	0.00	0.00%
86.5	60.0	3	28.8	28.8	28.8	0.0	438.49	438.49	438.49	0.00	0.00%
86.5	60.0	4	21.6	21.6	21.6	21.6	357.02	357.02	357.02	357.02	0.00%
86.5	60.5	1	86.5	0.0	0.0	0.0	1848.79	0.00	0.00	0.00	0.00%
86.5	60.5	2	43.2	43.2	0.0	0.0	668.99	668.99	0.00	0.00	0.00%
86.5	60.5	3	28.8	28.8	28.8	0.0	438.95	438.95	438.95	0.00	0.00%
86.5	60.5	4	21.6	21.6	21.6	21.6	357.68	357.68	357.68	357.68	0.00%
86.5	61.0	1	86.5	0.0	0.0	0.0	1847.51	0.00	0.00	0.00	0.00%
86.5	61.0	2	43.2	43.2	0.0	0.0	669.05	669.05	0.00	0.00	0.00%
86.5	61.0	3	28.8	28.8	28.8	0.0	439.41	439.41	439.41	0.00	0.00%
86.5	61.0	4	21.6	21.6	21.6	21.6	358.33	358.33	358.33	358.33	0.00%
86.5	61.5	1	86.5	0.0	0.0	0.0	1846.23	0.00	0.00	0.00	0.00%
86.5	61.5	2	43.2	43.2	0.0	0.0	669.10	669.10	0.00	0.00	0.00%
86.5	61.5	3	28.8	28.8	28.8	0.0	439.86	439.86	439.86	0.00	0.00%
86.5	61.5	4	21.6	21.6	21.6	21.6	358.97	358.97	358.97	358.97	0.00%
86.5	62.0	1	86.5	0.0	0.0	0.0	1844.94	0.00	0.00	0.00	0.00%
86.5	62.0	2	43.2	43.2	0.0	0.0	669.14	669.14	0.00	0.00	0.00%
86.5	62.0	3	28.8	28.8	28.8	0.0	440.31	440.31	440.31	0.00	0.00%
86.5	62.0	4	21.6	21.6	21.6	21.6	359.61	359.61	359.61	359.61	0.00%
86.5	62.5	1	86.5	0.0	0.0	0.0	1843.65	0.00	0.00	0.00	0.00%
86.5	62.5	2	43.2	43.2	0.0	0.0	669.18	669.18	0.00	0.00	0.00%
86.5	62.5	3	28.8	28.8	28.8	0.0	440.75	440.75	440.75	0.00	0.00%
86.5	62.5	4	21.6	21.6	21.6	21.6	360.25	360.25	360.25	360.25	0.00%
86.5	63.0	1	86.5	0.0	0.0	0.0	1842.35	0.00	0.00	0.00	0.00%
86.5	63.0	2	43.2	43.2	0.0	0.0	669.22	669.22	0.00	0.00	0.00%
86.5	63.0	3	28.8	28.8	28.8	0.0	441.19	441.19	441.19	0.00	0.00%
86.5	63.0	4	21.6	21.6	21.6	21.6	360.88	360.88	360.88	360.88	0.00%
86.5	63.5	1	86.5	0.0	0.0	0.0	1841.05	0.00	0.00	0.00	0.00%
86.5	63.5	2	43.2	43.2	0.0	0.0	669.26	669.26	0.00	0.00	0.00%
86.5	63.5	3	28.8	28.8	28.8	0.0	441.62	441.62	441.62	0.00	0.00%
86.5	63.5	4	21.6	21.6	21.6	21.6	361.50	361.50	361.50	361.50	0.00%
86.5	64.0	1	86.5	0.0	0.0	0.0	1839.75	0.00	0.00	0.00	0.00%
86.5	64.0	2	43.2	43.2	0.0	0.0	669.28	669.28	0.00	0.00	0.00%
86.5	64.0	3	28.8	28.8	28.8	0.0	442.05	442.05	442.05	0.00	0.00%
86.5	64.0	4	21.6	21.6	21.6	21.6	362.12	362.12	362.12	362.12	0.00%
86.5	64.5	1	86.5	0.0	0.0	0.0	1838.43	0.00	0.00	0.00	0.00%
86.5	64.5	2	43.2	43.2	0.0	0.0	669.31	669.31	0.00	0.00	0.00%
86.5	64.5	3	28.8	28.8	28.8	0.0	442.48	442.48	442.48	0.00	0.00%
86.5	64.5	4	21.6	21.6	21.6	21.6	362.74	362.74	362.74	362.74	0.00%
86.5	65.0	1	86.5	0.0	0.0	0.0	1837.12	0.00	0.00	0.00	0.00%
86.5	65.0	2	43.2	43.2	0.0	0.0	669.33	669.33	0.00	0.00	0.00%
86.5	65.0	3	28.8	28.8	28.8	0.0	442.89	442.89	442.89	0.00	0.00%
86.5	65.0	4	21.6	21.6	21.6	21.6	363.35	363.35	363.35	363.35	0.00%
86.5	65.5	1	86.5	0.0	0.0	0.0	1835.80	0.00	0.00	0.00	0.00%
86.5	65.5	2	43.2	43.2	0.0	0.0	669.34	669.34	0.00	0.00	0.00%
86.5	65.5	3	28.8	28.8	28.8	0.0	443.31	443.31	443.31	0.00	0.00%
86.5	65.5	4	21.6	21.6	21.6	21.6	363.95	363.95	363.95	363.95	0.00%
86.5	66.0	1	86.5	0.0	0.0	0.0	1834.47	0.00	0.00	0.00	0.00%
86.5	66.0	2	43.2	43.2	0.0	0.0	669.35	669.35	0.00	0.00	0.00%
86.5	66.0	3	28.8	28.8	28.8	0.0	443.72	443.72	443.72	0.00	0.00%
86.5	66.0	4	21.6	21.6	21.6	21.6	364.56	364.56	364.56	364.56	0.00%
86.5	66.5	1	86.5	0.0	0.0	0.0	1833.14	0.00	0.00	0.00	0.00%
86.5	66.5	2	43.2	43.2	0.0	0.0	669.35	669.35	0.00	0.00	0.00%
86.5	66.5	3	28.8	28.8	28.8	0.0	444.12	444.12	444.12	0.00	0.00%
86.5	66.5	4	21.6	21.6	21.6	21.6	365.15	365.15	365.15	365.15	0.00%
86.5	67.0	1	86.5	0.0	0.0	0.0	1831.81	0.00	0.00	0.00	0.00%
86.5	67.0	2	43.2	43.2	0.0	0.0	669.35	669.35	0.00	0.00	0.00%
86.5	67.0	3	28.8	28.8	28.8	0.0	444.52	444.52	444.52	0.00	0.00%
86.5	67.0	4	21.6	21.6	21.6	21.6	365.74	365.74	365.74	365.74	0.00%
86.5	67.5	1	86.5	0.0	0.0	0.0	1830.47	0.00	0.00	0.00	0.00%
86.5	67.5	2	43.2	43.2	0.0	0.0	669.34	669.34	0.00	0.00	0.00%
86.5	67.5	3	28.8	28.8	28.8	0.0	444.91	444.91	444.91	0.00	0.00%
86.5	67.5	4	21.6	21.6	21.6	21.6	366.33	366.33	366.33	366.33	0.00%
86.5	68.0	1	86.5	0.0	0.0	0.0	1829.12	0.00	0.00	0.00	0.00%
86.5	68.0	2	43.2	43.2	0.0	0.0	669.33	669.33	0.00	0.00	0.00%
86.5	68.0	3	28.8	28.8	28.8	0.0	445.30	445.30	445.30	0.00	0.00%
86.5	68.0	4	21.6	21.6	21.6	21.6	366.91	366.91	366.91	366.91	0.00%
86.5	68.5	1	86.5	0.0	0.0	0.0	1827.77	0.00	0.00	0.00	0.00%
86.5	68.5	2	43.2	43.2	0.0	0.0	669.31	669.31	0.00	0.00	0.00%
86.5	68.5	3	28.8	28.8	28.8	0.0	445.69	445.69	445.69	0.00	0.00%
86.5	68.5	4	21.6	21.6	21.6	21.6	367.48	367.48	367.48	367.48	0.00%
86.5	69.0	1	86.5	0.0	0.0	0.0	1826.41	0.00	0.00	0.00	0.00%
86.5	69.0	2	43.2	43.2	0.0	0.0	669.29	669.29	0.00	0.00	0.00%
86.5	69.0	3	28.8	28.8	28.8	0.0	446.06	446.06	446.06	0.00	0.00%
86.5	69.0	4	21.6	21.6	21.6	21.6	368.06	368.06	368.06	368.06	0.00%
86.5	69.5	1	86.5	0.0	0.0	0.0	1825.05	0.00	0.00	0.00	0.00%
86.5	69.5	2	43.2	43.2	0.0	0.0	669.26	669.26	0.00	0.00	0.00%
86.5	69.5	3	28.8	28.8	28.8	0.0	446.44	446.44	446.44	0.00	0.00%
86.5	69.5	4	21.6	21.6	21.6	21.6	368.63	368.63	368.63	368.63	0.00%
86.5	70.0	1	86.5	0.0	0.0	0.0	1823.69	0.00	0.00	0.00	0.00%
86.5	70.0	2	43.2	43.2	0.0	0.0	669.23	669.23	0.00	0.00	0.00%
86.5	70.0	3	28.8	28.8	28.8	0.0	446.81	446.81	446.81	0.00	0.00%
86.5	70.0	4	21.6	21.6	21.6	21.6	369.19	369.19	369.19	369.19	0.00%
86.5	70.5	1	86.5	0.0	0.0	0.0	1822.32	0.00	0.00	0.00	0.00%
86.5	70.5	2	43.2	43.2	0.0	0.0	669.20	669.20	0.00	0.00	0.00%
86.5	70.5	3	28.8	28.8	28.8	0.0	447.18	447.18	447.18	0.00	0.00%
86.5	70.5	4	21.6	21.6	21.6	21.6	369.74	369.74	369.74	369.74	0.00%
86.5	71.0	1	86.5	0.0	0.0	0.0	1820.95	0.00	0.00	0.00	0.00%
86.5	71.0	2	43.2	43.2	0.0	0.0	669.15	669.15	0.00	0.00	0.00%
86.5	71.0	3	28.8	28.8	28.8	0.0	447.54	447.54	447.54	0.00	0.00%
86.5	71.0	4	21.6	21.6	21.6	21.6	370.30	370.30	370.30	370.30	0.00%
86.5	71.5	1	86.5	0.0	0.0	0.0	1819.56	0.00	0.00	0.00	0.00%
86.5	71.5	2	43.2	43.2	0.0	0.0	669.12	669.12	0.00	0.00	0.00%
86.5	71.5	3	28.8	28.8	28.8	0.0	447.89	447.89	447.89	0.00	0.00%
86.5	71.5	4	21.6	21.6	21.6	21.6	370.85	370.85	370.85	370.85	0.00%
86.5	72.0	1	86.5	0.0	0.0	0.0	1818.19	0.00	0.00	0.00	0.00%
86.5	72.0	2	43.2	43.2	0.0	0.0	669.06	669.06	0.00	0.00	0.00%
86.5	72.0	3	28.8	28.8	28.8	0.0	448.25	448.25	448.25	0.00	0.00%
86.5	72.0	4	21.6	21.6	21.6	21.6	371.39	371.39	371.39	371.39	0.00%
86.5	72.5	1	86.5	0.0	0.0	0.0	1816.79	0.00	0.00	0.00	0.00%
86.5	72.5	2	43.2	43.2	0.0	0.0	669.01	669.01	0.00	0.00	0.00%
86.5	72.5	3	28.8	28.8	28.8	0.0	448.59	448.59	448.59	0.00	0.00%
86.5	72.5	4	21.6	21.6	21.6	21.6	371.93	371.93	371.93	371.93	0.00%
86.5	73.0	1	86.5	0.0	0.0	0.0	1815.40	0.00	0.00	0.00	0.00%
86.5	73.0	2	43.2	43.2	0.0	0.0	668.95	668.95	0.00	0.00	0.00%
86.5	73.0	3	28.8	28.8	28.8	0.0	448.93	448.93	448.93	0.00	0.00%
86.5	73.0	4	21.6	21.6	21.6	21.6	372.46	372.46	372.46	372.46	0.00%
86.5	73.5	1	86.5	0.0	0.0	0.0	1814.01	0.00	0.00	0.00	0.00%
86.5	73.5	2	43.2	43.2	0.0	0.0	668.88	668.88	0.00	0.00	0.00%
86.5	73.5	3	28.8	28.8	28.8	0.0	449.27	449.27	449.27	0.00	0.00%
86.5	73.5	4	21.6	21.6	21.6	21.6	372.98	372.98	372.98	372.98	0.00%
86.5	74.0	1	86.5	0.0	0.0	0.0	1812.60	0.00	0.00	0.00	0.00%
86.5	74.0	2	43.2	43.2	0.0	0.0	668.81	668.81	0.00	0.00	0.00%
86.5	74.0	3	28.8	28.8	28.8	0.0	449.59	449.59	449.59	0.00	0.00%
86.5	74.0	4	21.6	21.6	21.6	21.6	373.51	373.51	373.51	373.51	0.00%
86.5	74.5	1	86.5	0.0	0.0	0.0	1811.19	0.00	0.00	0.00	0.00%
86.5	74.5	2	43.2	43.2	0.0	0.0	668.74	668.74	0.00	0.00	0.00%
86.5	74.5	3	28.8	28.8	28.8	0.0	449.92	449.92	449.92	0.00	0.00%
86.5	74.5	4	21.6	21.6	21.6	21.6	374.03	374.03	374.03	374.03	0.00%
86.5	75.0	1	86.5	0.0	0.0	0.0	1809.78	0.00	0.00	0.00	0.00%
86.5	75.0	2	43.2	43.2	0.0	0.0	668.66	668.66	0.00	0.00	0.00%
86.5	75.0	3	28.8	28.8	28.8	0.0	450.24	450.24	450.24	0.00	0.00%
86.5	75.0	4	21.6	21.6	21.6	21.6	374.55	374.55	374.55	374.55	0.00%
86.5	75.5	1	86.5	0.0	0.0	0.0	1808.36	0.00	0.00	0.00	0.00%
86.5	75.5	2	43.2	43.2	0.0	0.0	668.57	668.57	0.00	0.00	0.00%
86.5	75.5	3	28.8	28.8	28.8	0.0	450.56	450.56	450.56	0.00	0.00%
86.5	75.5	4	21.6	21.6	21.6	21.6	375.05	375.05	375.05	375.05	0.00%
86.5	76.0	1	86.5	0.0	0.0	0.0	1806.94	0.00	0.00	0.00	0.00%
86.5	76.0	2	43.2	43.2	0.0	0.0	668.49	668.49	0.00	0.00	0.00%
86.5	76.0	3	28.8	28.8	28.8	0.0	450.88	450.88	450.88	0.00	0.00%
86.5	76.0	4	21.6	21.6	21.6	21.6	375.55	375.55	375.55	375.55	0.00%
86.5	76.5	1	86.5	0.0	0.0	0.0	1805.51	0.00	0.00	0.00	0.00%
86.5	76.5	2	43.2	43.2	0.0	0.0	668.39	668.39	0.00	0.00	0.00%
86.5	76.5	3	28.8	28.8	28.8	0.0	451.18	451.18	451.18	0.00	0.00%
86.5	76.5	4	21.6	21.6	21.6	21.6	376.06	376.06	376.06	376.06	0.00%
86.5	77.0	1	86.5	0.0	0.0	0.0	1804.07	0.00	0.00	0.00	0.00%
86.5	77.0	2	43.2	43.2	0.0	0.0	668.29	668.29	0.00	0.00	0.00%
86.5	77.0	3	28.8	28.8	28.8	0.0	451.48	451.48	451.48	0.00	0.00%
86.5	77.0	4	21.6	21.6	21.6	21.6	376.54	376.54	376.54	376.54	0.00%
86.5	77.5	1	86.5	0.0	0.0	0.0	1802.64	0.00	0.00	0.00	0.00%
86.5	77.5	2	43.2	43.2	0.0	0.0	668.18	668.18	0.00	0.00	0.00%
86.5	77.5	3	28.8	28.8	28.8	0.0	451.78	451.78	451.78	0.00	0.00%
86.5	77.5	4	21.6	21.6	21.6	21.6	377.04	377.04	377.04	377.04	0.00%
86.5	78.0	1	86.5	0.0	0.0	0.0	1801.19	0.00	0.00	0.00	0.00%
86.5	78.0	2	43.2	43.2	0.0	0.0	668.08	668.08	0.00	0.00	0.00%
86.5	78.0	3	28.8	28.8	28.8	0.0	452.07	452.07	452.07	0.00	0.00%
86.5	78.0	4	21.6	21.6	21.6	21.6	377.52	377.52	377.52	377.52	0.00%
86.5	78.5	1	86.5	0.0	0.0	0.0	1799.75	0.00	0.00	0.00	0.00%
86.5	78.5	2	43.2	43.2	0.0	0.0	667.96	667.96	0.00	0.00	0.00%
86.5	78.5	3	28.8	28.8	28.8	0.0	452.36	452.36	452.36	0.00	0.00%
86.5	78.5	4	21.6	21.6	21.6	21.6	378.00	378.00	378.00	378.00	0.00%
86.5	79.0	1	86.5	0.0	0.0	0.0	1798.29	0.00	0.00	0.00	0.00%
86.5	79.0	2	43.2	43.2	0.0	0.0	667.85	667.85	0.00	0.00	0.00%
86.5	79.0	3	28.8	28.8	28.8	0.0	452.64	452.64	452.64	0.00	0.00%
86.5	79.0	4	21.6	21.6	21.6	21.6	378.47	378.47	378.47	378.47	0.00%
86.5	79.5	1	86.5	0.0	0.0	0.0	1796.84	0.00	0.00	0.00	0.00%
86.5	79.5	2	43.2	43.2	0.0	0.0	667.72	667.72	0.00	0.00	0.00%
86.5	79.5	3	28.8	28.8	28.8	0.0	452.91	452.91	452.91	0.00	0.00%
86.5	79.5	4	21.6	21.6	21.6	21.6	378.95	378.95	378.95	378.95	0.00%
86.5	80.0	1	86.5	0.0	0.0	0.0	1795.37	0.00	0.00	0.00	0.00%
86.5	80.0	2	43.2	43.2	0.0	0.0	667.59	667.59	0.00	0.00	0.00%
86.5	80.0	3	28.8	28.8	28.8	0.0	453.18	453.18	453.18	0.00	0.00%
86.5	80.0	4	21.6	21.6	21.6	21.6	379.42	379.42	379.42	379.42	0.00%
86.5	80.5	1	86.5	0.0	0.0	0.0	1793.91	0.00	0.00	0.00	0.00%
86.5	80.5	2	43.2	43.2	0.0	0.0	667.46	667.46	0.00	0.00	0.00%
86.5	80.5	3	28.8	28.8	28.8	0.0	453.46	453.46	453.46	0.00	0.00%
86.5	80.5	4	21.6	21.6	21.6	21.6	379.87	379.87	379.87	379.87	0.00%
86.5	81.0	1	86.5	0.0	0.0	0.0	1792.43	0.00	0.00	0.00	0.00%
86.5	81.0	2	43.2	43.2	0.0	0.0	667.32	667.32	0.00	0.00	0.00%
86.5	81.0	3	28.8	28.8	28.8	0.0	453.72	453.72	453.72	0.00	0.00%
86.5	81.0	4	21.6	21.6	21.6	21.6	380.33	380.33	380.33	380.33	0.00%
86.5	81.5	1	86.5	0.0	0.0	0.0	1790.96	0.00	0.00	0.00	0.00%
86.5	81.5	2	43.2	43.2	0.0	0.0	667.18	667.18	0.00	0.00	0.00%
86.5	81.5	3	28.8	28.8	28.8	0.0	453.98	453.98	453.98	0.00	0.00%
86.5	81.5	4	21.6	21.6	21.6	21.6	380.77	380.77	380.77	380.77	0.00%
86.5	82.0	1	86.5	0.0	0.0	0.0	1789.48	0.00	0.00	0.00	0.00%
86.5	82.0	2	43.2	43.2	0.0	0.0	667.03	667.03	0.00	0.00	0.00%
86.5	82.0	3	28.8	28.8	28.8	0.0	454.23	454.23	454.23	0.00	0.00%
86.5	82.0	4	21.6	21.6	21.6	21.6	381.22	381.22	381.22	381.22	0.00%
86.5	82.5	1	86.5	0.0	0.0	0.0	1787.99	0.00	0.00	0.00	0.00%
86.5	82.5	2	43.2	43.2	0.0	0.0	666.88	666.88	0.00	0.00	0.00%
86.5	82.5	3	28.8	28.8	28.8	0.0	454.48	454.48	454.48	0.00	0.00%
86.5	82.5	4	21.6	21.6	21.6	21.6	381.67	381.67	381.67	381.67	0.00%
87.4	0.0	1	87.4	0.0	0.0	0.0	1999.76	0.00	0.00	0.00	0.00%
87.4	0.0	2	43.7	43.7	0.0	0.0	639.72	639.72	0.00	0.00	0.00%
87.4	0.0	3	29.2	29.2	29.2	0.0	357.80	357.80	357.80	0.00	0.00%
87.4	0.0	4	21.9	21.9	21.9	21.9	252.23	252.23	252.23	252.23	0.00%
87.4	3.0	1	87.4	0.0	0.0	0.0	1999.01	0.00	0.00	0.00	0.00%
87.4	3.0	2	43.7	43.7	0.0	0.0	640.33	640.33	0.00	0.00	0.00%
87.4	3.0	3	29.2	29.2	29.2	0.0	358.81	358.81	358.81	0.00	0.00%
87.4	3.0	4	21.9	21.9	21.9	21.9	253.44	253.44	253.44	253.44	0.00%
87.4	3.5	1	87.4	0.0	0.0	0.0	1998.27	0.00	0.00	0.00	0.00%
87.4	3.5	2	43.7	43.7	0.0	0.0	640.93	640.93	0.00	0.00	0.00%
87.4	3.5	3	29.2	29.2	29.2	0.0	359.82	359.82	359.82	0.00	0.00%
87.4	3.5	4	21.9	21.9	21.9	21.9	254.64	254.64	254.64	254.64	0.00%
87.4	4.0	1	87.4	0.0	0.0	0.0	1997.52	0.00	0.00	0.00	0.00%
87.4	4.0	2	43.7	43.7	0.0	0.0	641.53	641.53	0.00	0.00	0.00%
87.4	4.0	3	29.2	29.2	29.2	0.0	360.82	360.82	360.82	0.00	0.00%
87.4	4.0	4	21.9	21.9	21.9	21.9	255.84	255.84	255.84	255.84	0.00%
87.4	4.5	1	87.4	0.0	0.0	0.0	1996.75	0.00	0.00	0.00	0.00%
87.4	4.5	2	43.7	43.7	0.0	0.0	642.12	642.12	0.00	0.00	0.00%
87.4	4.5	3	29.2	29.2	29.2	0.0	361.82	361.82	361.82	0.00	0.00%
87.4	4.5	4	21.9	21.9	21.9	21.9	257.03	257.03	257.03	257.03	0.00%
87.4	5.0	1	87.4	0.0	0.0	0.0	1996.00	0.00	0.00	0.00	0.00%
87.4	5.0	2	43.7	43.7	0.0	0.0	642.71	642.71	0.00	0.00	0.00%
87.4	5.0	3	29.2	29.2	29.2	0.0	362.82	362.82	362.82	0.00	0.00%
87.4	5.0	4	21.9	21.9	21.9	21.9	258.22	258.22	258.22	258.22	0.00%
87.4	5.5	1	87.4	0.0	0.0	0.0	1995.23	0.00	0.00	0.00	0.00%
87.4	5.5	2	43.7	43.7	0.0	0.0	643.29	643.29	0.00	0.00	0.00%
87.4	5.5	3	29.2	29.2	29.2	0.0	363.81	363.81	363.81	0.00	0.00%
87.4	5.5	4	21.9	21.9	21.9	21.9	259.41	259.41	259.41	259.41	0.00%
87.4	6.0	1	87.4	0.0	0.0	0.0	1994.46	0.00	0.00	0.00	0.00%
87.4	6.0	2	43.7	43.7	0.0	0.0	643.87	643.87	0.00	0.00	0.00%
87.4	6.0	3	29.2	29.2	29.2	0.0	364.79	364.79	364.79	0.00	0.00%
87.4	6.0	4	21.9	21.9	21.9	21.9	260.58	260.58	260.58	260.58	0.00%
87.4	6.5	1	87.4	0.0	0.0	0.0	1993.68	0.00	0.00	0.00	0.00%
87.4	6.5	2	43.7	43.7	0.0	0.0	644.45	644.45	0.00	0.00	0.00%
87.4	6.5	3	29.2	29.2	29.2	0.0	365.77	365.77	365.77	0.00	0.00%
87.4	6.5	4	21.9	21.9	21.9	21.9	261.75	261.75	261.75	261.75	0.00%
87.4	7.0	1	87.4	0.0	0.0	0.0	1992.89	0.00	0.00	0.00	0.00%
87.4	7.0	2	43.7	43.7	0.0	0.0	645.01	645.01	0.00	0.00	0.00%
87.4	7.0	3	29.2	29.2	29.2	0.0	366.75	366.75	366.75	0.00	0.00%
87.4	7.0	4	21.9	21.9	21.9	21.9	262.93	262.93	262.93	262.93	0.00%
87.4	7.5	1	87.4	0.0	0.0	0.0	1992.11	0.00	0.00	0.00	0.00%
87.4	7.5	2	43.7	43.7	0.0	0.0	645.57	645.57	0.00	0.00	0.00%
87.4	7.5	3	29.2	29.2	29.2	0.0	367.72	367.72	367.72	0.00	0.00%
87.4	7.5	4	21.9	21.9	21.9	21.9	264.09	264.09	264.09	264.09	0.00%
87.4	8.0	1	87.4	0.0	0.0	0.0	1991.31	0.00	0.00	0.00	0.00%
87.4	8.0	2	43.7	43.7	0.0	0.0	646.14	646.14	0.00	0.00	0.00%
87.4	8.0	3	29.2	29.2	29.2	0.0	368.68	368.68	368.68	0.00	0.00%
87.4	8.0	4	21.9	21.9	21.9	21.9	265.25	265.25	265.25	265.25	0.00%
87.4	8.5	1	87.4	0.0	0.0	0.0	1990.52	0.00	0.00	0.00	0.00%
87.4	8.5	2	43.7	43.7	0.0	0.0	646.69	646.69	0.00	0.00	0.00%
87.4	8.5	3	29.2	29.2	29.2	0.0	369.64	369.64	369.64	0.00	0.00%
87.4	8.5	4	21.9	21.9	21.9	21.9	266.40	266.40	266.40	266.40	0.00%
87.4	9.0	1	87.4	0.0	0.0	0.0	1989.72	0.00	0.00	0.00	0.00%
87.4	9.0	2	43.7	43.7	0.0	0.0	647.24	647.24	0.00	0.00	0.00%
87.4	9.0	3	29.2	29.2	29.2	0.0	370.60	370.60	370.60	0.00	0.00%
87.4	9.0	4	21.9	21.9	21.9	21.9	267.56	267.56	267.56	267.56	0.00%
87.4	9.5	1	87.4	0.0	0.0	0.0	1988.91	0.00	0.00	0.00	0.00%
87.4	9.5	2	43.7	43.7	0.0	0.0	647.79	647.79	0.00	0.00	0.00%
87.4	9.5	3	29.2	29.2	29.2	0.0	371.55	371.55	371.55	0.00	0.00%
87.4	9.5	4	21.9	21.9	21.9	21.9	268.70	268.70	268.70	268.70	0.00%
87.4	10.0	1	87.4	0.0	0.0	0.0	1988.10	0.00	0.00	0.00	0.00%
87.4	10.0	2	43.7	43.7	0.0	0.0	648.33	648.33	0.00	0.00	0.00%
87.4	10.0	3	29.2	29.2	29.2	0.0	372.49	372.49	372.49	0.00	0.00%
87.4	10.0	4	21.9	21.9	21.9	21.9	269.83	269.83	269.83	269.83	0.00%
87.4	10.5	1	87.4	0.0	0.0	0.0	1987.29	0.00	0.00	0.00	0.00%
87.4	10.5	2	43.7	43.7	0.0	0.0	648.86	648.86	0.00	0.00	0.00%
87.4	10.5	3	29.2	29.2	29.2	0.0	373.43	373.43	373.43	0.00	0.00%
87.4	10.5	4	21.9	21.9	21.9	21.9	270.97	270.97	270.97	270.97	0.00%
87.4	11.0	1	87.4	0.0	0.0	0.0	1986.46	0.00	0.00	0.00	0.00%
87.4	11.0	2	43.7	43.7	0.0	0.0	649.39	649.39	0.00	0.00	0.00%
87.4	11.0	3	29.2	29.2	29.2	0.0	374.37	374.37	374.37	0.00	0.00%
87.4	11.0	4	21.9	21.9	21.9	21.9	272.10	272.10	272.10	272.10	0.00%
87.4	11.5	1	87.4	0.0	0.0	0.0	1985.64	0.00	0.00	0.00	0.00%
87.4	11.5	2	43.7	43.7	0.0	0.0	649.91	649.91	0.00	0.00	0.00%
87.4	11.5	3	29.2	29.2	29.2	0.0	375.30	375.30	375.30	0.00	0.00%
87.4	11.5	4	21.9	21.9	21.9	21.9	273.23	273.23	273.23	273.23	0.00%
87.4	12.0	1	87.4	0.0	0.0	0.0	1984.80	0.00	0.00	0.00	0.00%
87.4	12.0	2	43.7	43.7	0.0	0.0	650.43	650.43	0.00	0.00	0.00%
87.4	12.0	3	29.2	29.2	29.2	0.0	376.22	376.22	376.22	0.00	0.00%
87.4	12.0	4	21.9	21.9	21.9	21.9	274.35	274.35	274.35	274.35	0.00%
87.4	12.5	1	87.4	0.0	0.0	0.0	1983.97	0.00	0.00	0.00	0.00%
87.4	12.5	2	43.7	43.7	0.0	0.0	650.95	650.95	0.00	0.00	0.00%
87.4	12.5	3	29.2	29.2	29.2	0.0	377.15	377.15	377.15	0.00	0.00%
87.4	12.5	4	21.9	21.9	21.9	21.9	275.46	275.46	275.46	275.46	0.00%
87.4	13.0	1	87.4	0.0	0.0	0.0	1983.13	0.00	0.00	0.00	0.00%
87.4	13.0	2	43.7	43.7	0.0	0.0	651.46	651.46	0.00	0.00	0.00%
87.4	13.0	3	29.2	29.2	29.2	0.0	378.06	378.06	378.06	0.00	0.00%
87.4	13.0	4	21.9	21.9	21.9	21.9	276.58	276.58	276.58	276.58	0.00%
87.4	13.5	1	87.4	0.0	0.0	0.0	1982.28	0.00	0.00	0.00	0.00%
87.4	13.5	2	43.7	43.7	0.0	0.0	651.97	651.97	0.00	0.00	0.00%
87.4	13.5	3	29.2	29.2	29.2	0.0	378.97	378.97	378.97	0.00	0.00%
87.4	13.5	4	21.9	21.9	21.9	21.9	277.68	277.68	277.68	277.68	0.00%
87.4	14.0	1	87.4	0.0	0.0	0.0	1981.43	0.00	0.00	0.00	0.00%
87.4	14.0	2	43.7	43.7	0.0	0.0	652.47	652.47	0.00	0.00	0.00%
87.4	14.0	3	29.2	29.2	29.2	0.0	379.88	379.88	379.88	0.00	0.00%
87.4	14.0	4	21.9	21.9	21.9	21.9	278.78	278.78	278.78	278.78	0.00%
87.4	14.5	1	87.4	0.0	0.0	0.0	1980.58	0.00	0.00	0.00	0.00%
87.4	14.5	2	43.7	43.7	0.0	0.0	652.97	652.97	0.00	0.00	0.00%
87.4	14.5	3	29.2	29.2	29.2	0.0	380.78	380.78	380.78	0.00	0.00%
